reason,object_type,object_kind,object_status,card_id,card_full_name,card_type,set_code,collector_number,ability_id,ability_kind,ability_name,ability_status
unsupported_engine_mechanic,effect,optional,unsupported_engine_mechanic,gta,Graveyard of Christmas Future - Lonely Resting Place,location,011,135,aa3-2,triggered,ANOTHER CHANCE,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,sequence,unsupported_engine_mechanic,gta,Graveyard of Christmas Future - Lonely Resting Place,location,011,135,aa3-2,triggered,ANOTHER CHANCE,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,move-cards-from-under,unsupported_engine_mechanic,gta,Graveyard of Christmas Future - Lonely Resting Place,location,011,135,aa3-2,triggered,ANOTHER CHANCE,unsupported_engine_mechanic
mapped_not_executable,ability,static,mapped_not_executable,Qwc,Scrooge's Counting House - Ebenezer's Office,location,011,134,v62-2,static,,mapped_not_executable
mapped_not_executable,ability,static,mapped_not_executable,Qwc,Scrooge's Counting House - Ebenezer's Office,location,011,134,v62-3,static,,mapped_not_executable
unsupported_targeting,ability,static,unsupported_targeting,Jcm,Bo Peep - Caring Shepherd,character,012,13,Jcm-1,static,SOMEBODY DO SOMETHING!,unsupported_targeting
unsupported_targeting,effect,gain-keyword,unsupported_targeting,Jcm,Bo Peep - Caring Shepherd,character,012,13,Jcm-1,static,SOMEBODY DO SOMETHING!,unsupported_targeting
unsupported_targeting,target,selector,unsupported_targeting,Jcm,Bo Peep - Caring Shepherd,character,012,13,Jcm-1,static,SOMEBODY DO SOMETHING!,unsupported_targeting
unsupported_targeting,ability,triggered,unsupported_targeting,7aI,Daisy Duck - Trendy Traveler,character,012,115,7aI-1,triggered,BREAK IS OVER,unsupported_targeting
unsupported_targeting,effect,optional,unsupported_targeting,7aI,Daisy Duck - Trendy Traveler,character,012,115,7aI-1,triggered,BREAK IS OVER,unsupported_targeting
unsupported_targeting,effect,sequence,unsupported_targeting,7aI,Daisy Duck - Trendy Traveler,character,012,115,7aI-1,triggered,BREAK IS OVER,unsupported_targeting
unsupported_targeting,effect,restriction,unsupported_targeting,7aI,Daisy Duck - Trendy Traveler,character,012,115,7aI-1,triggered,BREAK IS OVER,unsupported_targeting
unsupported_targeting,target,object,unsupported_targeting,7aI,Daisy Duck - Trendy Traveler,character,012,115,7aI-1,triggered,BREAK IS OVER,unsupported_targeting
unsupported_targeting,ability,triggered,unsupported_targeting,AyR,Daisy Duck - Trendy Traveler,character,012,216,7aI-1,triggered,BREAK IS OVER,unsupported_targeting
unsupported_targeting,effect,optional,unsupported_targeting,AyR,Daisy Duck - Trendy Traveler,character,012,216,7aI-1,triggered,BREAK IS OVER,unsupported_targeting
unsupported_targeting,effect,sequence,unsupported_targeting,AyR,Daisy Duck - Trendy Traveler,character,012,216,7aI-1,triggered,BREAK IS OVER,unsupported_targeting
unsupported_targeting,effect,restriction,unsupported_targeting,AyR,Daisy Duck - Trendy Traveler,character,012,216,7aI-1,triggered,BREAK IS OVER,unsupported_targeting
unsupported_targeting,target,object,unsupported_targeting,AyR,Daisy Duck - Trendy Traveler,character,012,216,7aI-1,triggered,BREAK IS OVER,unsupported_targeting
unsupported_engine_mechanic,ability,static,unsupported_engine_mechanic,vS7,Dale - Ready for His Shot,character,012,22,vS7-1,static,SPIKE SUIT,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,damage-source-stat-override,unsupported_engine_mechanic,vS7,Dale - Ready for His Shot,character,012,22,vS7-1,static,SPIKE SUIT,unsupported_engine_mechanic
unsupported_engine_mechanic,ability,static,unsupported_engine_mechanic,mD0,Incrediboy - Buddy Pine,character,012,177,mD0-2,static,SPOILER ALERT,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,property-modification,unsupported_engine_mechanic,mD0,Incrediboy - Buddy Pine,character,012,177,mD0-2,static,SPOILER ALERT,unsupported_engine_mechanic
unsupported_engine_mechanic,ability,static,unsupported_engine_mechanic,Uwr,Incrediboy - Buddy Pine,character,012,221,mD0-2,static,SPOILER ALERT,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,property-modification,unsupported_engine_mechanic,Uwr,Incrediboy - Buddy Pine,character,012,221,mD0-2,static,SPOILER ALERT,unsupported_engine_mechanic
unsupported_condition,ability,activated,unsupported_condition,tct,Luisa Madrigal - Confident Climber,character,012,60,tct-2,activated,I CAN TAKE IT,unsupported_condition
unsupported_condition,effect,sequence,unsupported_condition,tct,Luisa Madrigal - Confident Climber,character,012,60,tct-2,activated,I CAN TAKE IT,unsupported_condition
unsupported_condition,effect,conditional,unsupported_condition,tct,Luisa Madrigal - Confident Climber,character,012,60,tct-2,activated,I CAN TAKE IT,unsupported_condition
unsupported_condition,effect_condition,damage-comparison,unsupported_condition,tct,Luisa Madrigal - Confident Climber,character,012,60,tct-2,activated,I CAN TAKE IT,unsupported_condition
unsupported_condition,ability,activated,unsupported_condition,tQG,Luisa Madrigal - Confident Climber,character,012,227,tct-2,activated,I CAN TAKE IT,unsupported_condition
unsupported_condition,effect,sequence,unsupported_condition,tQG,Luisa Madrigal - Confident Climber,character,012,227,tct-2,activated,I CAN TAKE IT,unsupported_condition
unsupported_condition,effect,conditional,unsupported_condition,tQG,Luisa Madrigal - Confident Climber,character,012,227,tct-2,activated,I CAN TAKE IT,unsupported_condition
unsupported_condition,effect_condition,damage-comparison,unsupported_condition,tQG,Luisa Madrigal - Confident Climber,character,012,227,tct-2,activated,I CAN TAKE IT,unsupported_condition
unsupported_engine_mechanic,ability,triggered,unsupported_engine_mechanic,hMm,Lyle Tiberius Rourke - Crystallized Commander,character,012,103,hMm-2,triggered,Plan's Changed,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,sequence,unsupported_engine_mechanic,hMm,Lyle Tiberius Rourke - Crystallized Commander,character,012,103,hMm-2,triggered,Plan's Changed,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,mill,unsupported_engine_mechanic,hMm,Lyle Tiberius Rourke - Crystallized Commander,character,012,103,hMm-2,triggered,Plan's Changed,unsupported_engine_mechanic
unsupported_engine_mechanic,ability,triggered,unsupported_engine_mechanic,Uz4,Lyle Tiberius Rourke - Crystallized Commander,character,012,214,hMm-2,triggered,Plan's Changed,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,sequence,unsupported_engine_mechanic,Uz4,Lyle Tiberius Rourke - Crystallized Commander,character,012,214,hMm-2,triggered,Plan's Changed,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,mill,unsupported_engine_mechanic,Uz4,Lyle Tiberius Rourke - Crystallized Commander,character,012,214,hMm-2,triggered,Plan's Changed,unsupported_engine_mechanic
unsupported_engine_mechanic,ability,static,unsupported_engine_mechanic,XlE,Pedro Madrigal - Family Patriarch,character,012,5,XlE-1,static,DIFFICULT JOURNEY,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,enters-with-damage,unsupported_engine_mechanic,XlE,Pedro Madrigal - Family Patriarch,character,012,5,XlE-1,static,DIFFICULT JOURNEY,unsupported_engine_mechanic
unsupported_engine_mechanic,ability,triggered,unsupported_engine_mechanic,D1V,Preston Whitmore - Expedition Financier,character,012,110,D1V-1,triggered,PRICE OF PROGRESS,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,optional,unsupported_engine_mechanic,D1V,Preston Whitmore - Expedition Financier,character,012,110,D1V-1,triggered,PRICE OF PROGRESS,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,mill,unsupported_engine_mechanic,D1V,Preston Whitmore - Expedition Financier,character,012,110,D1V-1,triggered,PRICE OF PROGRESS,unsupported_engine_mechanic
unsupported_choice,ability,triggered,unsupported_choice,lRX,Sid Phillips - Toy Surgeon,character,012,126,Esk-1,triggered,PLAYTIME'S OVER,unsupported_choice
unsupported_choice,effect,optional,unsupported_choice,lRX,Sid Phillips - Toy Surgeon,character,012,126,Esk-1,triggered,PLAYTIME'S OVER,unsupported_choice
unsupported_choice,effect,sequence,unsupported_choice,lRX,Sid Phillips - Toy Surgeon,character,012,126,Esk-1,triggered,PLAYTIME'S OVER,unsupported_choice
unsupported_choice,effect,conditional,unsupported_choice,lRX,Sid Phillips - Toy Surgeon,character,012,126,Esk-1,triggered,PLAYTIME'S OVER,unsupported_choice
unsupported_engine_mechanic,ability,static,unsupported_engine_mechanic,PmL,Zeus - Defiant God,character,012,109,PmL-1,static,IMMORTAL WOUND,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,enters-with-damage,unsupported_engine_mechanic,PmL,Zeus - Defiant God,character,012,109,PmL-1,static,IMMORTAL WOUND,unsupported_engine_mechanic
unsupported_engine_mechanic,ability,static,unsupported_engine_mechanic,6F2,Escape Plan,action,012,164,ability,static,,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,self-play-condition,unsupported_engine_mechanic,6F2,Escape Plan,action,012,164,ability,static,,unsupported_engine_mechanic
unsupported_choice,ability,action,unsupported_choice,6F2,Escape Plan,action,012,164,1,action,,unsupported_choice
unsupported_choice,effect,sequence,unsupported_choice,6F2,Escape Plan,action,012,164,1,action,,unsupported_choice
unsupported_choice,effect,for-each-opponent,unsupported_choice,6F2,Escape Plan,action,012,164,1,action,,unsupported_choice
unsupported_choice,ability,action,unsupported_choice,idk,The Family Scattered,action,012,97,ability,action,,unsupported_choice
unsupported_choice,effect,sequence,unsupported_choice,idk,The Family Scattered,action,012,97,ability,action,,unsupported_choice
unsupported_choice,ability,action,unsupported_choice,SaO,The Family Scattered,action,012,231,ability,action,,unsupported_choice
unsupported_choice,effect,sequence,unsupported_choice,SaO,The Family Scattered,action,012,231,ability,action,,unsupported_choice
unsupported_targeting,ability,triggered,unsupported_targeting,m5E,Safety Rope,item,012,33,m5E-2,triggered,PACK IT UP,unsupported_targeting
unsupported_targeting,effect,optional,unsupported_targeting,m5E,Safety Rope,item,012,33,m5E-2,triggered,PACK IT UP,unsupported_targeting
unsupported_targeting,effect,sequence,unsupported_targeting,m5E,Safety Rope,item,012,33,m5E-2,triggered,PACK IT UP,unsupported_targeting
unsupported_targeting,effect,banish,unsupported_targeting,m5E,Safety Rope,item,012,33,m5E-2,triggered,PACK IT UP,unsupported_targeting
unsupported_targeting,target,alias,unsupported_targeting,m5E,Safety Rope,item,012,33,m5E-2,triggered,PACK IT UP,unsupported_targeting
unsupported_targeting,ability,triggered,unsupported_targeting,SQl,Syndrome's Remote,item,012,201,SQl-2,triggered,Learn From Their Losses,unsupported_targeting
unsupported_targeting,effect,optional,unsupported_targeting,SQl,Syndrome's Remote,item,012,201,SQl-2,triggered,Learn From Their Losses,unsupported_targeting
unsupported_targeting,effect,sequence,unsupported_targeting,SQl,Syndrome's Remote,item,012,201,SQl-2,triggered,Learn From Their Losses,unsupported_targeting
unsupported_targeting,effect,banish,unsupported_targeting,SQl,Syndrome's Remote,item,012,201,SQl-2,triggered,Learn From Their Losses,unsupported_targeting
unsupported_targeting,target,alias,unsupported_targeting,SQl,Syndrome's Remote,item,012,201,SQl-2,triggered,Learn From Their Losses,unsupported_targeting
unsupported_cost,ability,activated,unsupported_cost,7z5,The Claw,item,012,99,7z5-1,activated,THE CLAW CHOOSES,unsupported_cost
unsupported_cost,cost,banishCharacter,unsupported_cost,7z5,The Claw,item,012,99,7z5-1,activated,THE CLAW CHOOSES,unsupported_cost
unsupported_targeting,ability,static,unsupported_targeting,iCW,Andy's Room - Home Base,location,012,34,iCW-1,static,ANDY'S FAVORITE,unsupported_targeting
unsupported_targeting,effect,modify-stat,unsupported_targeting,iCW,Andy's Room - Home Base,location,012,34,iCW-1,static,ANDY'S FAVORITE,unsupported_targeting
unsupported_targeting,target,selector,unsupported_targeting,iCW,Andy's Room - Home Base,location,012,34,iCW-1,static,ANDY'S FAVORITE,unsupported_targeting
unsupported_targeting,ability,static,unsupported_targeting,iCW,Andy's Room - Home Base,location,012,34,iCW-2,static,ANDY'S FAVORITE,unsupported_targeting
unsupported_targeting,effect,modify-stat,unsupported_targeting,iCW,Andy's Room - Home Base,location,012,34,iCW-2,static,ANDY'S FAVORITE,unsupported_targeting
unsupported_targeting,target,selector,unsupported_targeting,iCW,Andy's Room - Home Base,location,012,34,iCW-2,static,ANDY'S FAVORITE,unsupported_targeting
unsupported_targeting,ability,triggered,unsupported_targeting,xbQ,Casa Madrigal - Courtyard,location,012,170,xbQ-1,triggered,Healing Home,unsupported_targeting
unsupported_targeting,effect,sequence,unsupported_targeting,xbQ,Casa Madrigal - Courtyard,location,012,170,xbQ-1,triggered,Healing Home,unsupported_targeting
unsupported_targeting,effect,optional,unsupported_targeting,xbQ,Casa Madrigal - Courtyard,location,012,170,xbQ-1,triggered,Healing Home,unsupported_targeting
unsupported_targeting,effect,remove-damage,unsupported_targeting,xbQ,Casa Madrigal - Courtyard,location,012,170,xbQ-1,triggered,Healing Home,unsupported_targeting
unsupported_targeting,target,selector,unsupported_targeting,xbQ,Casa Madrigal - Courtyard,location,012,170,xbQ-1,triggered,Healing Home,unsupported_targeting
unsupported_targeting,effect,optional,unsupported_targeting,xbQ,Casa Madrigal - Courtyard,location,012,170,xbQ-1,triggered,Healing Home,unsupported_targeting
unsupported_targeting,effect,remove-damage,unsupported_targeting,xbQ,Casa Madrigal - Courtyard,location,012,170,xbQ-1,triggered,Healing Home,unsupported_targeting
unsupported_targeting,target,selector,unsupported_targeting,xbQ,Casa Madrigal - Courtyard,location,012,170,xbQ-1,triggered,Healing Home,unsupported_targeting
unsupported_choice,ability,triggered,unsupported_choice,MTW,Leviathan's Lair - Dangerous Ground,location,012,136,MTW-1,triggered,LOST TO THE DUNES,unsupported_choice
unsupported_choice,effect,for-each-opponent,unsupported_choice,MTW,Leviathan's Lair - Dangerous Ground,location,012,136,MTW-1,triggered,LOST TO THE DUNES,unsupported_choice
unsupported_engine_mechanic,ability,static,unsupported_engine_mechanic,59B,Pizza Planet - Spaceport,location,012,102,AzD-1,static,YOU ARE CLEARED TO ENTER,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,move-cost-reduction,unsupported_engine_mechanic,59B,Pizza Planet - Spaceport,location,012,102,AzD-1,static,YOU ARE CLEARED TO ENTER,unsupported_engine_mechanic
unsupported_engine_mechanic,ability,triggered,unsupported_engine_mechanic,JRM,Remote Inklands - Desert Ruins,location,012,135,y22-1,triggered,ERODING WINDS,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,mill,unsupported_engine_mechanic,JRM,Remote Inklands - Desert Ruins,location,012,135,y22-1,triggered,ERODING WINDS,unsupported_engine_mechanic
unsupported_engine_mechanic,ability,static,unsupported_engine_mechanic,EaV,Ring of Stones - Place of Legends,location,012,68,EaV-1,static,FOLLOW YOUR FATE,unsupported_engine_mechanic
unsupported_engine_mechanic,effect,move-cost-reduction,unsupported_engine_mechanic,EaV,Ring of Stones - Place of Legends,location,012,68,EaV-1,static,FOLLOW YOUR FATE,unsupported_engine_mechanic
unsupported_targeting,ability,static,unsupported_targeting,mXi,The Island of Nomanisan - Syndrome's Headquarters,location,012,204,mXi-1,static,RESEARCH & DEVELOPMENT,unsupported_targeting
unsupported_targeting,effect,modify-stat,unsupported_targeting,mXi,The Island of Nomanisan - Syndrome's Headquarters,location,012,204,mXi-1,static,RESEARCH & DEVELOPMENT,unsupported_targeting
unsupported_targeting,target,selector,unsupported_targeting,mXi,The Island of Nomanisan - Syndrome's Headquarters,location,012,204,mXi-1,static,RESEARCH & DEVELOPMENT,unsupported_targeting
unsupported_targeting,ability,static,unsupported_targeting,mXi,The Island of Nomanisan - Syndrome's Headquarters,location,012,204,mXi-2,static,RESEARCH & DEVELOPMENT,unsupported_targeting
unsupported_targeting,effect,modify-stat,unsupported_targeting,mXi,The Island of Nomanisan - Syndrome's Headquarters,location,012,204,mXi-2,static,RESEARCH & DEVELOPMENT,unsupported_targeting
unsupported_targeting,target,selector,unsupported_targeting,mXi,The Island of Nomanisan - Syndrome's Headquarters,location,012,204,mXi-2,static,RESEARCH & DEVELOPMENT,unsupported_targeting
